"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보안등5598",1,,서울특별시 용산구 한강로동 40-4,37.52522900,126.96115100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"철길건널목입구",1,,서울특별시 용산구 한강로동 40-228,37.52523900,126.96095500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5599",1,,서울특별시 용산구 한강로동 40-4,37.52534200,126.96117200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5600",1,,서울특별시 용산구 한강로동 40-3,37.52547200,126.96129200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5601",1,,서울특별시 용산구 한강로동 40-3,37.52562400,126.96143200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5602",1,,서울특별시 용산구 한강로동 40-202,37.52573900,126.96141200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5603",1,,서울특별시 용산구 한강로동 40-200,37.52587800,126.96166700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5604",1,,서울특별시 용산구 한강로동 40-497,37.52604000,126.96181600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5605",1,,서울특별시 용산구 한강로동 40-496,37.52616100,126.96192800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5606",1,,서울특별시 용산구 한강로동 40-490,37.52631100,126.96206200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5607",1,,서울특별시 용산구 한강로동 40-485,37.52645800,126.96220100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5608",1,,서울특별시 용산구 한강로동 40-199,37.52666500,126.96239100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5609",1,,서울특별시 용산구 한강로동 40-199,37.52657200,126.96255100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5610",1,,서울특별시 용산구 한강로동 40-484,37.52640800,126.96239300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5611",1,,서울특별시 용산구 한강로동 40-488,37.52621400,126.96222100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5612",1,,서울특별시 용산구 한강로동 40-185,37.52605100,126.96212800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5613",1,,서울특별시 용산구 한강로동 40-499,37.52593500,126.96197400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5614",1,,서울특별시 용산구 한강로동 40-6,37.52576300,126.96186300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5615",1,,서울특별시 용산구 한강로동 40-7,37.52562200,126.96209700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5616",1,,서울특별시 용산구 한강로동 40-480,37.52559900,126.96233900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5617",1,,서울특별시 용산구 한강로동 40-180,37.52576300,126.96214000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5618",1,,서울특별시 용산구 한강로동 40-478,37.52581500,126.96228600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5619",1,,서울특별시 용산구 한강로동 40-470,37.52604300,126.96248800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5620",1,,서울특별시 용산구 한강로동 40-464,37.52623000,126.96265800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5621",1,,서울특별시 용산구 한강로동 40-197,37.52644600,126.96277500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5622",1,,서울특별시 용산구 한강로동 40-511,37.52639500,126.96287900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5623",1,,서울특별시 용산구 한강로동 40-463,37.52628700,126.96305700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5624",1,,서울특별시 용산구 한강로동 40-160,37.52612200,126.96300500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5625",1,,서울특별시 용산구 한강로동 40-165,37.52601400,126.96291600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5626",1,,서울특별시 용산구 한강로동 40-471,37.52591500,126.96272700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5627",1,,서울특별시 용산구 한강로동 40-477,37.52563300,126.96248200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5628",1,,서울특별시 용산구 한강로동 40-8,37.52544100,126.96240300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5629",1,,서울특별시 용산구 한강로동 40-8,37.52533800,126.96257900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5630",1,,서울특별시 용산구 한강로동 40-615,37.52549500,126.96272000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5631",1,,서울특별시 용산구 한강로동 40-162,37.52576100,126.96297100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5632",1,,서울특별시 용산구 한강로동 40-168,37.52600100,126.96317900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5633",1,,서울특별시 용산구 한강로동 40-171,37.52613300,126.96331400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5634",1,,서울특별시 용산구 한강로동 40-153,37.52579800,126.96357400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5635",1,,서울특별시 용산구 한강로동 40-639,37.52543600,126.96323900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"점탈",1,,서울특별시 용산구 한강로동 40-9,37.52512500,126.96294700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5636",1,,서울특별시 용산구 한강로동 40-15,37.52498500,126.96319200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5637",1,,서울특별시 용산구 한강로동 40-454,37.52495400,126.96344500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"점탈",1,,서울특별시 용산구 한강로동 40-152,37.52583600,126.96378300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5638",1,,서울특별시 용산구 한강로동 40-446,37.52588500,126.96396800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5639",1,,서울특별시 용산구 한강로동 40-449,37.52575400,126.96418300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5640",1,,서울특별시 용산구 한강로동 40-585,37.52583800,126.96429600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5641",1,,서울특별시 용산구 한강로동 40-585,37.52595800,126.96437000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5642",1,,서울특별시 용산구 한강로동 40-730,37.52611000,126.96455100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5643",1,,서울특별시 용산구 한강로동 40-142,37.52625700,126.96429300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5644",1,,서울특별시 용산구 한강로동 40-138,37.52641200,126.96403300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5645",1,,서울특별시 용산구 한강로동 40-701,37.52625700,126.96393400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5646",1,,서울특별시 용산구 한강로동 40-141,37.52613100,126.96381400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5647",1,,서울특별시 용산구 한강로동 40-128,37.52610200,126.96357800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5648",1,,서울특별시 용산구 한강로동 40-127,37.52621900,126.96337700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5649",1,,서울특별시 용산구 한강로동 40-125,37.52641400,126.96355700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5650",1,,서울특별시 용산구 한강로동 40-122,37.52657400,126.96371400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5651",1,,서울특별시 용산구 한강로동 40-434,37.52680600,126.96390100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5652",1,,서울특별시 용산구 한강로동 40-123,37.52666200,126.96348400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5653",1,,서울특별시 용산구 한강로동 40-420,37.52657600,126.96336800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5654",1,,서울특별시 용산구 한강로동 40-127,37.52632900,126.96317400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5655",1,,서울특별시 용산구 한강로동 40-119,37.52675500,126.96337700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5656",1,,서울특별시 용산구 한강로동 40-431,37.52698100,126.96355900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5657",1,,서울특별시 용산구 한강로동 40-436,37.52690100,126.96365200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"철도교육원담",1,,서울특별시 용산구 한강로동 40-437,37.52713600,126.96347400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5658",1,,서울특별시 용산구 한강로동 40-438,37.52705800,126.96340500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5659",1,,서울특별시 용산구 한강로동 40-413,37.52692000,126.96328500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5660",1,,서울특별시 용산구 한강로동 40-411,37.52693300,126.96305100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5661",1,,서울특별시 용산구 한강로동 40-707,37.52683200,126.96319700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5662",1,,서울특별시 용산구 한강로동 40-417,37.52669400,126.96317300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5663",1,,서울특별시 용산구 한강로동 40-115,37.52658800,126.96298700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5664",1,,서울특별시 용산구 한강로동 40-895,37.52679100,126.96251100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5665",1,,서울특별시 용산구 한강로동 40-113,37.52701000,126.96271400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5666",1,,서울특별시 용산구 한강로동 40,37.52722600,126.96291400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5667",1,,서울특별시 용산구 한강로동 40-113,37.52735800,126.96302900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"철도회관건너",1,,서울특별시 용산구 한강로동 40-999,37.52774000,126.96337500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"철도회관건너",1,,서울특별시 용산구 한강로동 40-999,37.52796100,126.96358700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"수송부대건너",1,,서울특별시 용산구 한강로동 40-712,37.52813600,126.96374900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"수송부대건너",1,,서울특별시 용산구 한강로동 40-712,37.52830900,126.96389700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5668",1,,서울특별시 용산구 한강로동 40-946,37.52752500,126.96322500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5669",1,,서울특별시 용산구 한강로동 40-113,37.52739200,126.96345300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5670",1,,서울특별시 용산구 한강로동 40-113,37.52723900,126.96355000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5671",1,,서울특별시 용산구 한강로동 40-427,37.52722300,126.96375800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5672",1,,서울특별시 용산구 한강로동 40-428,37.52711100,126.96395900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5673",1,,서울특별시 용산구 한강로동 40-429,37.52694500,126.96403700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한전옆",1,,서울특별시 용산구 한강로동 31-1,37.53222000,126.95770800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"용산역뒤지하로",1,,서울특별시 용산구 한강로동 40-969,37.53179000,126.96523800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선인상가건너편",1,,서울특별시 용산구 한강로동 16-2,37.53212800,126.96585100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선인상가건너편",1,,서울특별시 용산구 한강로동 16-2,37.53233300,126.96613500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선인상가건너편",1,,서울특별시 용산구 한강로동 16-3,37.53246500,126.96632700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선인상가건너편",1,,서울특별시 용산구 한강로동 15-29,37.53259300,126.96650000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선뒤",1,,서울특별시 용산구 한강로동 15-14,37.53271700,126.96667900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"선뒤",1,,서울특별시 용산구 한강로동 2-364,37.53286000,126.96688600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"나진상가19동뒤",1,,서울특별시 용산구 한강로동 15,37.53320700,126.96685700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5674",1,,서울특별시 용산구 한강로동 316-1,37.52984900,126.96720000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5675",1,,서울특별시 용산구 한강로동 2-37,37.53024700,126.96810200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5676",1,,서울특별시 용산구 한강로동 2-36,37.53042700,126.96828000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5677",1,,서울특별시 용산구 한강로동 2-36,37.53052300,126.96836700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5678",1,,서울특별시 용산구 한강로동 2-35,37.53068800,126.96852300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5679",1,,서울특별시 용산구 한강로동 2-16,37.53081300,126.96830100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5680",1,,서울특별시 용산구 한강로동 2-16,37.53091500,126.96812200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5681",1,,서울특별시 용산구 한강로동 2-195,37.53073400,126.96796100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등5682",1,,서울특별시 용산구 한강로동 2-194,37.53065800,126.96776900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"주차장입구",1,,서울특별시 용산구 한강로동 2-196,37.53038900,126.96751500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"삼영연립C동옆",1,,서울특별시 용산구 한강로동 317-1,37.53076700,126.96762800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"삼영연립A동옆",1,,서울특별시 용산구 한강로동 2-396,37.53047500,126.96739100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
